SMILES,Tg,FFV,Tc,Density,Rg
*CCC1CC(*)C2C3CC(CC)C(C3)C12,,0.3847423,,,
*CCCCCCOC(=O)C(CCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,,0.35900925,,,
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)CCCCCCCCCCC8)cc7)cc6C5=O)cc4)cc3C)c(C)c2)cc1,,0.38784907,,,
*Nc1ccc2c(c1)C1(c3ccc(C)cc3-2)c2cc(N)ccc2-c2ccc(N*)cc21,,0.38585396,,,
*CCNC(=O)c1ccc(C(=O)NCCOc2cc3ccccc3cc2O*)cc1,,0.32766581,,,
*CCCCOC(=O)CCCC(=O)O*,,0.33275554,,,
*Nc1cccc(C(=O)c2ccc(NC(=O)c3cccc(C(=O)c4ccc(C(*)=O)cc4)c3)cc2)c1,,0.35096229,,,
*C(=O)CCN1CCN(CCC(=O)N2CCN(*)CC2)CC1,40.58060093,,,,
*c1ccc2oc(-c3ccc(-c4nc5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5o4)cn3)nc2c1,,0.44520367,,,
*Nc1ccc(-c2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C(*)=O)c3)cc2)cc1,,0.33973104,,,
*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc(*)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c4-c4ccc(F)cc4)cc3)cc2)cc1,,0.40390264,,,
*Nc1cc(NC(=O)Nc2ccc(CCc3ccccc3NC(*)=O)cc2)ccc1C,,0.34797387,,,
*c1ccc(-c2sc(-c3cc(CCCCCCCCCCCC)c(*)s3)cc2CCCCCCCCCCCC)cc1,,0.41997349,0.413,0.941065148,19.30135388
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1,,0.36139134,,,
*CCCCCCCCCCCCCCCCOC(=O)CC/C=C/CCC(=O)O*,,0.37777688,0.304,,
*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCC,,0.35205318,,,
*CC(*)(C)C(=O)OCCC(C)(C)C,,,0.1895,0.860835583,11.4609216
*Cc1cc(C(C)(C)C)cc(*)c1O,,0.40309705,,,
*CC(*)C(=O)n1c2ccccc2c2ccccc21,,0.37111974,,,
*CC(*)CC1CCCC1,,,0.2283333333333333,,
*CC(*)C(=O)Oc1ccccc1C,,0.35783052,0.1735,1.061864136,12.7374634
*CC1CCCC(CN2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)C1,,0.35941978,,,
*CC(*)C(=O)NCCCCCCCCCCCCCCCCCC,,,0.383,0.856385762,12.90114502
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)c([Si](C)(C)C)c4)(C(F)(F)F)C(F)(F)F)cc3[Si](C)(C)C)cc2)cc1,,0.40476699,,,
*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,,0.46496815,,,
*c1ccc(Cc2ccc(N(c3ccc(C)cc3)c3ccc(-c4ccc(N(*)c5ccc(C)cc5)cc4)cc3)cc2)cc1,,0.43960081,,,
*Oc1cccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1,,0.35216883,,,
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)cc2)cc1,,0.34762026,,,
*Oc1ccc(Oc2cccc(*)n2)c(-c2ccccc2)c1,,0.36427467,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC1=C(*)c2cccc3cccc1c23,,0.40558784,,,
*c1sc(*)c(OCCCCCCC)c1C,32.04437108,,,,
*CCCCCCCCCCC(=O)N(*)C,,0.37747863,,,
*C=C(*)c1cc(C(F)(F)F)sc1C(F)(F)F,54.57900551,,,,
*/C=C/c1cc(OCC(CC)CCCC)c(*)cc1-c1ccc(F)c(C(F)(F)F)c1,,,0.185,1.037733826,22.21132757
*Nc1cc2c(cc(N*)c3c(-c4ccc(C=C)cc4)c(-c4ccc(C=C)cc4)c(-c4ccc(C=C)cc4)c(-c4ccc(C=C)cc4)c32)c2ccccc12,,0.37091967,,,
*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2cc(C)cc(C)c2)cc1,,0.37589953,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)cc2[Si](C)(C)C)c([Si](C)(C)C)c1,,0.41286543,,,
*CC(*)C(=O)OCCCOC,,0.34969049,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(Cc4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,,0.3923948,,1.073138282,20.42938322
*CC(*)C(=O)N(CCCC)CCCC,,,0.211,0.875138172,10.87629214
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6C5=O)cc4)cc3)cc2)cc1,,0.363459,,,
*c1ccc(OCCN(CCOc2ccc(-c3nc4ccc(Oc5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)c2ccc(C=Cc3ccc([N+](=O)[O-])cc3)cc2)cc1,,0.37700388,,,
*CCN(*)C(=O)c1cc(F)cc(F)c1,,0.34415412,,,
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,,0.33748264,,,
*c1ccc(C(=O)Oc2c(C)cc(C(c3cccnc3)c3cc(C)c(OC(=O)c4ccc(N5C(=O)CC(Nc6cccc(NC7CC(=O)N(*)C7=O)c6)C5=O)cc4)c(C)c3)cc2C)cc1,,0.3727379,,,
*Oc1ccc(Cc2ccc(OC(=O)c3cc(OCCCCC)cc(C(*)=O)c3)cc2)cc1,,0.3613898,,,
*Oc1ccc(CC(Cc2ccc(*)cc2)(C(=O)OCC)C(=O)OCC)cc1,,0.36224127,,,
*CCCCCCCCc1nc2ccc(-c3ccc4nc(*)sc4c3)cc2s1,,0.37827781,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,,0.34633358,,,
*c1cc(C(=O)OCCCCC)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N(*)C(=O)C43)C2=O)c1,,0.3651339,,,
*CC(*)CC[Si](C)(C)C,,0.42654899,,,
*OC(=O)c1cccc(C(*)=O)c1,,0.31383194,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,,0.36903562,,,
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.3287593,,,
*CCOCCOC(=O)c1ccc(-n2on2-c2ccc(C(=O)O*)cc2)cc1,15.34426557,,,,
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)n5-c5ccccc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.38673273,,,
*CC(*)(C)C(=O)OCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCCC)cc2)cc1,,0.34489175,,,
*CCCCCOC(=O)OCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,0.33554608,,,
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,,,0.276,,
*O[Si](*)(C)CCCOCC1COC(=O)O1,,0.34240927,,,
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCCCCCCCCCC6)cc5)cc4C3=O)cc2)cc1,,0.37598187,,,
*c1cc(C(c2ccc(OCc3cc(OCCN(C)c4ccc(C=CC5=CC(=C(C#N)C#N)CC(C)(C)C5)cc4)cc(OCCN(C)c4ccc(C=CC5=CC(=C(C#N)C#N)CC(C)(C)C5)cc4)c3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCc1cc(OCCN(C)c2ccc(C=CC3=CC(=C(C#N)C#N)CC(C)(C)C3)cc2)cc(OCCN(C)c2ccc(C=CC3=CC(=C(C#N)C#N)CC(C)(C)C3)cc2)c1,,0.37745339,,,
*C=CC1CC(*)C([Si](C)(C)C[Si](C)(C)C)C1,,0.40768894,,,
*Oc1ccc(NC(=O)c2ccc(C(c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)C7CC8CC(C7)CC6C8)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.36728029,,,
*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc(C=O)cc2)cc1,,0.35665131,,,
*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-c6nc(-c7cccc(-c8nc(*)c(-c9ccccc9)[nH]8)c7)[nH]c6-c6ccccc6)cc5)cc4)c3)cc2)cc1,,0.39177495,,,
*CCCCNC(=O)CCCCCCCCCC(=O)N*,,,0.3229999999999999,0.965368624,22.50813311
*Nc1ccc(C2(c3ccc(N*)cc3)CCC(C[C@H]3CC[C@H](CCC)CC3)CC2)cc1,,0.36143785,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,0.37421287,,,
*CC(*)(C)C(=O)OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.34226697,,,
*Nc1ccccc1C(C)(c1ccccc1)c1ccccc1N*,,0.3501796,,,
*CNC(=O)OCc1ccc(COCc2ccc(COC(=O)NCc3ccc(C(C)(C)c4ccc(*)o4)o3)o2)o1,,0.34220533,,,
*Nc1ccccc1C(C)(c1ccccc1N)c1ccccc1N*,,0.35719832,,,
*C#Cc1ccc(*)c(SCCCCCCCCCCCC)c1,53.41644401,,,,
*c1ccc(-c2ccc(-c3cnc4cc(Oc5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,,0.40678866,,,
*Nc1ccc(NC(=O)c2cc(C(=O)c3ccc(C(=O)O)c(C(*)=O)c3)ccc2C(=O)O)cc1,,0.31519377,,,
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7c(C)cc(C(C)(C)c8cc(C)c(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)c(C)c8)cc7C)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.38730912,,,
*NCCCc1c2ccccc2c(N*)c2ccccc12,,0.33990323,,,
*NC(C(*)=O)C(C)C,153.0278775,,,,
*CC(*)c1ccc(C(O)CCN2CCCCC2)cc1,,0.37433713,,,
*CCCC(C)CNC(=O)c1ccc(C(=O)N*)cc1,,0.33451946,,,
*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,,0.49693178,,,
*Oc1c(C)cc(-c2cc(C)c(OC(=O)CCCCC(*)=O)c(C)c2)cc1C,,0.37060213,,,
*O[Si](C)(C)c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc([Si](*)(C)C)c2)c1,,0.39988791,,,
*c1ccc(N2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(-c5c(-c6ccccc6)c6c(c(-c7ccccc7)c5-c5ccccc5)C(=O)N(*)C6=O)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)cc1,,0.42520451,,,
*c1ccc2c(c1)-c1nc3cc(Oc4ccc5c(c4)nc4n5C(=O)c5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5-4)ccc3n1C2=O,395.15,,,,
*Nc1cc(N*)c2c(=O)[nH]c3c(N)cc(N)c4c(=O)[nH]c1c2c34,,0.33153693,,,
*CC(*)(C)C(=O)OCCc1ccc(N=Nc2ccccc2)cc1,,0.3677443,,,
*Nc1ccc(NC(=O)c2cccc(C(=O)c3ccc(C(*)=O)cc3)c2)cc1,,0.34473646,,,
*Nc1ccccc1-c1ccc2c(c1-c1ccccc1N*)Cc1ccccc1-2,,0.359745555,,,
*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,,0.40159385,,,
*C#Cc1cccc(C#C[SiH2]*)c1,,0.47028838,,,
*CC(O)COc1ccc(C2(C)CC(C)(C)c3cc(O*)ccc32)cc1,,0.362067,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCC)cc1,,0.33911271,,,
*CC(*)c1ccc(C(C)(O)CCCCC)cc1,,0.39339807,,,
*O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F,,0.36246435,,,
*CC(=O)OC(=O)c1ccc(C(=O)OC(=O)COc2ccc(O*)cc2)cc1,80.44433982,,,,
*CC(*)C(=O)OCCN(C)C,,0.36492858,,,
*Oc1ccc(N(CC)c2ccc(/C=C(\C#N)C(=O)NC3CCCCC3NC(=O)/C(C#N)=C/c3ccc(N(CC)c4ccc(*)cc4)cc3)cc2)cc1,,0.37635189,,,
*O[Si](C)(C)O[Si](C)(C)Oc1ccc(-c2ccc(*)cc2)cc1,,0.40651802,,,
*Oc1ccc(C(C)c2ccc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2)cc1,76.95210942,,,,
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(*)cc5)cc4)cc3)c2)cc1,,0.34777733,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2N)c(N)c1,,0.37039035,,,
*NC(C)CCC(C)(C)CCCNC(=O)c1ccc(C(*)=O)cc1,,0.34899433,,,
*CCC(C)=C(*)C,46.49641909,,,,
*Nc1ccccc1C1(c2cc(C(C)(C)C)ccc2N*)CCCCC1,,0.37402396,,,
*NC1CCC(N*)CC1,,0.335675645,,,
*Nc1ccc(-c2c(C)c(-c3ccccc3)c(N*)c(-c3ccccc3)c2-c2ccccc2)c(C)c1-c1ccccc1,,0.38234636,,,
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cc8ccccc8cc7Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,,0.36958426,,,
*Nc1ccc2c(c1)c(C)c(-c1ccccc1)c1cc(N*)ccc12,,0.35070087,,,
*O[Si](C)(C)CCCN=C1C=CC(=NCCC[Si](*)(C)C)c2c(O)ccc(O)c21,,0.39150617,,,
*CC(=O)Nc1ccc(NC(=O)CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,,0.32771486,,,
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(Cc4ccc(C(*)=O)cc4)cc3)cc2)cc1,,0.36538681,,,
*CC(*)c1ccc(CCCCCCCCCCCCCC)cc1,,0.40253381,0.3399999999999999,0.848186437,12.56559059
*CCC1C(=O)N(c2ccc(N(C)C)cc2)C(=O)C1*,,0.36050178,,,
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4cccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(C)(C)c9ccc(*)cc9)cc8)cc7)cc6)cc5)c4)cc3)cc2)cc1,,0.36924917,,,
*OP(=O)(Oc1ccccc1)Oc1cccc2c(*)cccc12,,0.34871423,,,
*CCCCCCOC(=O)CCCCC(=O)O*,,0.34866959,,,
*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,,0.36935846,0.408,0.92195685,22.1235356
*CCCCCCCCCCOCCCCCCCCCCOCCCCCCO*,,,0.269,,
*Nc1ccc(-c2c(Cc3ccccc3)c(Cc3ccccc3)c(N*)c(Cc3ccccc3)c2Cc2ccccc2)cc1,,0.36853875,,,
*OS(=O)(=O)c1ccc(Oc2ccc(S(=O)(=O)Oc3ccc(C4(c5ccc(*)cc5)CCCCC4)cc3)cc2)cc1,149.9071313,,,,
*CC(*)(CCCCCCCC)C(=O)OC,,0.38929213,,,
*CCCCCCOC(=O)OCCCCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O*)cc2)cc1,,0.35587164,,,
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc(*)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c4-c4ccc(F)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.40384519,,,
*CC(OCCCC)C1(C)C(=O)OC(=O)C1(*)C,,0.34511671,,,
*CC(*)(C)C(=O)OCCN(CCCC)c1ccc(N=Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)cc1,,0.36999432,,,
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3Cc3ccccc32)cc1,,0.3749586,,,
*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCCCCCCCCCCCCCC,,0.37558543,,,
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)O*,,,0.302,0.90650602,20.12266872
*Nc1cc(SCCC#N)c(NC(=O)c2ccc(C(*)=O)cc2)cc1SCCC#N,214.7483216,,,,
*NC(C)C(=O)NCC(=O)NCC(*)=O,208.6397491,,,,
*C(OCOC(*)C(*)(F)F)C(*)(F)F,,0.34668638,,,
*OC(=O)OCC(OC)C(COC(=O)OC1COC2C(*)COC12)OC,,0.32510823,,,
*CC(*)C(=O)OCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(-c3cccc(OC(=O)c4ccc(OC(=O)c5ccc(OCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,,0.36748449,,,
*CC(*)(CC(=O)Oc1ccc(OCCCCC)cc1)C(=O)Oc1ccc(OCCCCC)cc1,,0.36823532,,,
*CC(*)(C)C(=O)OCc1cc(Cl)ccc1Cl,,0.36119278,,,
*CC(*)(C)C(=O)Oc1ccc(C(=O)O)cc1,,0.31218986,,,
*O[Si](C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,,0.42501353,,,
*CCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,,0.32915874,,,
*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,,,0.069,1.327370903,15.38423682
*CCCCCCNC(=O)c1cc(NC(=O)C(C(C)CC)N2C(=O)c3ccccc3C2=O)cc(C(=O)N*)c1,,0.33948967,,,
*CC(*)(CF)C(=O)OC,,,0.1365,1.048000594,18.18607796
*Oc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(*)cc3)cc(C(=O)OCCOC(=O)C=Cc3ccc(N(C)C)cc3)c2)cc1,,0.3451955,,,
*CC(*)c1ccc([Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C)cc1,,0.48916637,,,
*c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)c3)c1)C2=O,,0.34489828,,,
*c1ccc(Oc2ccc(-c3nc(-c4cccc(-c5nnc(-c6ccccc6)c(*)n5)n4)nnc3-c3ccccc3)cc2)cc1,,0.41817078,,,
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7c(C)cc(Cc8cc(C)c(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)c(C)c8)cc7C)cc6C5=O)cc4)cc3)cc2)cc1,,0.38112345,,,
*Nc1ccc(C2(c3ccc(NC(=O)c4cc(C(*)=O)cc(C(C)(C)C)c4)cc3)c3ccccc3-c3ccccc32)cc1,,0.38327124,,,
*Nc1ccc(-c2ccc(N*)c(-c3ccccc3-c3cccc4ccccc34)c2-c2ccccc2-c2cccc3ccccc23)cc1,,0.36814299,,,
*/C=C/c1cc(OCCCCCCCCCCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1OCCCCCCCCCCCCCCCC,,,0.3329999999999999,0.88205721,15.92222857
*c1c(C)cc(C)c(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3C2=O)c1C,,0.3880841,,,
*C=CC1CC(*)C2C(=O)N(c3ccc(C)cc3)C(=O)C12,,0.38445256,,,
*C#CC#Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc(*)c3n(CCCCCCCCCCCCCCCC)c12,,0.41367738,,,
*Oc1ccc(NC(=O)c2cc(-c3ccc(C(=O)OCC)c(C(=O)Nc4ccc(*)cc4)c3)ccc2C(=O)OCC)cc1,,0.34732657,,,
*CC(*)CNc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,,0.3854775,,,
*c1cc(C(c2ccc(OCCN(C)c3ccc(C=CC4=CC(=C(C#N)S(C)(=O)=O)CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(C)c1ccc(C=CC2=CC(=C(C#N)S(C)(=O)=O)CC(C)(C)C2)cc1,,0.37777031,,,
*C(=O)Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)CC(N4C(=O)c5ccc(*)cc5C4=O)C3=O)cc2)cc1,,0.35376689,,,
*Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,,0.36986468,,,
*CC(*)CNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],,0.48421101,,,
*Cc1cc2cc(C(=O)Nc3ccc(Cc4ccc(NC(=O)c5cc6cc(*)c(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)cc3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,,0.32474874,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(*)=O)cc2)C(=O)OCC)cc1,,0.34116188,,,
*CCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,0.35432247,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,,0.33929019,,,
*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,,0.32320653,,,
*Nc1ccc(Cc2ccc(Cc3ccc(Cc4ccc(N*)cc4)c(C)c3)cc2C)cc1,,0.35373723,,,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(-c4cc(-c5ccccc5)cc(-c5cccc(Oc6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)c5)n4)c3)cc1)C2=O,,0.3772372,,,
*CCSSCCO*,,0.42239943,,,
*CC(*)P(=O)(N(C)C)N(C)C,,0.37118508,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,,0.39688711,,1.014775026,13.70570836
*c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,0.34535563,,,
*CCOCCOCCOCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,,0.35954959,,,
*CCCC(C)(C)CNC(=O)CCCCCCCC(=O)N*,,0.34975469,,,
*Nc1cc2cc3ccc4cccc5ccc(c2cc1N*)c3c45,,0.33084477,,,
*CCc1cc(Cl)c(*)c(Cl)c1,,0.39170288,,,
*CCOCCOCCOC(=O)CCCCC(=O)O*,,0.33678464,,,
*CC(*)OC(=O)c1ccc(C(C)(C)C)cc1,,0.37755899,,,
*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,,0.38283226,,,
*Nc1ccc(C(C)=C(c2ccc(N)cc2)c2ccc(N*)cc2)cc1,,0.36759676,,,
*C(=O)c1cc2c(cc1Cl)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4cc(*)c(Cl)cc4C3=O)c1C)C2=O,,0.41818103,,,
*CC(*)C(=O)OCC(C)CCC,,,0.217,0.903896392,12.10743643
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OC)cc1,,0.34491037,,,
*CCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,,0.3238941,,,
*CC(*)c1ccc(C(=O)OCC)cc1,,0.36916022,,,
*c1cccc(Oc2ccc(P(=O)(c3ccccc3)c3ccccc3)c(Oc3cccc(N4C(=O)c5ccc(Oc6ccc(-c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)c3)c2)c1,,0.37011172,,,
*CC(=O)NCCCCCCNC(=O)CO*,,0.32129189,,,
*C=C(*)C(CCC)[Si](C)(C)c1ccccc1,,0.39420659,,,
*OC(*)CCCCCC,,0.42182416,,,
*C1C(=O)N(c2cc(Br)c(O[Si](C)(C)C)c(Br)c2)C(=O)C1*,,0.45389033,,,
*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2-c2ccccc2)c(-c2ccccc2)c1-c1ccccc1,,0.37552726,,,
*c1cccc(OCCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)c1,,0.35408719,,,
*CC(*)C(=O)OC(Cl)C(Cl)(Cl)Cl,,0.36754584,,,
*CCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,,0.34666187,,,
*CC(*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,,0.34757807,0.176,1.113470646,10.67770667
*CCCCCCNC(=O)C(CC)CC(CC)C(=O)N*,,0.35751221,,,
*CC(*)(C)C(N)=O,,0.25657854,0.145,1.041991601,16.36913311
*CCOC(=O)CCCCCCC(=O)OCCOC(=O)c1ccc(C(=O)O*)cc1,,0.33135087,,,
*Oc1ccc(Oc2ccc(C(=O)c3cccc4cccc(C(=O)c5ccc(*)cc5)c34)cc2)cc1C(C)(C)C,,0.38686999,,,
